stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,stop_timezone
3068,53036,Westbound Dewdney Trunk Rd @ Lougheed Hwy,,49.269433,-122.799514,BUS ZN,https://translink.ca/schedules-and-maps/stop/53036/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53036,0,,1,
3069,53037,Westbound Dewdney Trunk Rd @ Norman Ave,,49.27171,-122.802424,BUS ZN,https://translink.ca/schedules-and-maps/stop/53037/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53037,0,,2,
3070,53038,Westbound Mariner Way @ Dewdney Trunk Rd,,49.27277,-122.804988,BUS ZN,https://translink.ca/schedules-and-maps/stop/53038/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53038,0,,1,
3071,53039,Westbound Mariner Way @ Dolphin St,,49.273036,-122.809151,BUS ZN,https://translink.ca/schedules-and-maps/stop/53039/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53039,0,,1,
3072,53040,Westbound Mariner Way @ Windward Dr,,49.272539,-122.812721,BUS ZN,https://translink.ca/schedules-and-maps/stop/53040/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53040,0,,1,
3073,53041,Southbound Mariner Way @ Hawser Ave,,49.270574,-122.81474,BUS ZN,https://translink.ca/schedules-and-maps/stop/53041/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53041,0,,1,
3074,53042,Southbound Mariner Way @ Daybreak Ave,,49.267856,-122.813894,BUS ZN,https://translink.ca/schedules-and-maps/stop/53042/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53042,0,,1,
3075,53043,Southbound Mariner Way @ 2900 Block,,49.26599,-122.814324,BUS ZN,https://translink.ca/schedules-and-maps/stop/53043/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53043,0,,2,
3076,53044,Southbound Mariner Way @ Lighthouse Court,,49.263978,-122.816975,BUS ZN,https://translink.ca/schedules-and-maps/stop/53044/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53044,0,,1,
3077,53045,Westbound Como Lake Ave @ 2500 Block,,49.263283,-122.823035,BUS ZN,https://translink.ca/schedules-and-maps/stop/53045/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53045,0,,1,
3078,53046,Westbound Como Lake Ave @ Seymour Dr,,49.263331,-122.830605,BUS ZN,https://translink.ca/schedules-and-maps/stop/53046/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53046,0,,1,
3079,53047,Westbound Como Lake Ave @ Thermal Dr,,49.263405,-122.83504,BUS ZN,https://translink.ca/schedules-and-maps/stop/53047/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53047,0,,1,
3080,53048,Westbound Como Lake Ave @ Custer Court,,49.263403,-122.837829,BUS ZN,https://translink.ca/schedules-and-maps/stop/53048/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53048,0,,1,
3081,53049,Westbound Como Lake Ave @ Linton St,,49.263447,-122.841784,BUS ZN,https://translink.ca/schedules-and-maps/stop/53049/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53049,0,,2,
3082,53050,Westbound Como Lake Ave @ Prospect St,,49.26346,-122.843923,BUS ZN,https://translink.ca/schedules-and-maps/stop/53050/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53050,0,,1,
3083,53051,Westbound Como Lake Ave @ Poirier St,,49.263492,-122.847099,BUS ZN,https://translink.ca/schedules-and-maps/stop/53051/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53051,0,,1,
3084,53052,Westbound Como Lake Ave @ Wasco St,,49.263498,-122.850097,BUS ZN,https://translink.ca/schedules-and-maps/stop/53052/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53052,0,,1,
3085,53053,Westbound Como Lake Ave @ Crestwood Dr,,49.263528,-122.853889,BUS ZN,https://translink.ca/schedules-and-maps/stop/53053/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53053,0,,1,
3086,53054,Westbound Como Lake Ave @ Gatensbury St,,49.263557,-122.858171,BUS ZN,https://translink.ca/schedules-and-maps/stop/53054/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53054,0,,1,
3087,53055,Westbound Como Lake Ave @ Porter St,,49.263586,-122.863597,BUS ZN,https://translink.ca/schedules-and-maps/stop/53055/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53055,0,,1,
3088,53056,Westbound Como Lake Ave @ Blue Mountain St,,49.263646,-122.869223,BUS ZN,https://translink.ca/schedules-and-maps/stop/53056/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53056,0,,1,
3089,53057,Westbound Como Lake Ave @ Townley St,,49.263652,-122.874696,BUS ZN,https://translink.ca/schedules-and-maps/stop/53057/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53057,0,,1,
3091,53059,Westbound Como Lake Ave @ Dogwood St,,49.263475,-122.883984,BUS ZN,https://translink.ca/schedules-and-maps/stop/53059/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53059,0,,1,
3092,59003,Westbound Como Lake Ave @ Elmwood St,,49.263168,-122.889692,BUS ZN,https://translink.ca/schedules-and-maps/stop/59003/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=59003,0,,2,
3094,53061,Eastbound Dover St @ Nelson Ave,,49.229848,-122.993592,BUS ZN,https://translink.ca/schedules-and-maps/stop/53061/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53061,0,,1,
3095,53062,Eastbound Oakland St @ Royal Oak Ave,,49.229774,-122.988023,BUS ZN,https://translink.ca/schedules-and-maps/stop/53062/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53062,0,,1,
3096,53063,Eastbound Oakland St @ Denbigh Ave,,49.229538,-122.9837,BUS ZN,https://translink.ca/schedules-and-maps/stop/53063/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53063,0,,2,
3097,53064,Eastbound Oakland St @ Dufferin Ave,,49.228906,-122.980245,BUS ZN,https://translink.ca/schedules-and-maps/stop/53064/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53064,0,,2,
3098,53065,Eastbound Oakland St @ Waltham Ave,,49.22918,-122.97684,BUS ZN,https://translink.ca/schedules-and-maps/stop/53065/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53065,0,,2,
3099,53066,Eastbound Oakland St @ Gilley Ave,,49.229331,-122.971492,BUS ZN,https://translink.ca/schedules-and-maps/stop/53066/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53066,0,,2,
3100,53067,Eastbound Oakland St @ Brantford Ave,,49.229258,-122.967266,BUS ZN,https://translink.ca/schedules-and-maps/stop/53067/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53067,0,,2,
3101,53068,Southbound Sperling Ave @ Canada Way,,49.239331,-122.964769,BUS ZN,https://translink.ca/schedules-and-maps/stop/53068/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53068,0,,1,
3102,53069,Northbound Deer Lake Ave @ Heritage Village,,49.240608,-122.967981,BUS ZN,https://translink.ca/schedules-and-maps/stop/53069/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53069,0,,1,
3103,53070,Westbound Deer Lake Ave @ Rowan Ave,,49.241855,-122.97213,BUS ZN,https://translink.ca/schedules-and-maps/stop/53070/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53070,0,,1,
3105,53072,Northbound Sperling Ave @ Broadway,,49.261966,-122.964557,BUS ZN,https://translink.ca/schedules-and-maps/stop/53072/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53072,0,,1,
3106,53073,Northbound Sperling Ave @ Adair St,,49.264608,-122.964544,BUS ZN,https://translink.ca/schedules-and-maps/stop/53073/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53073,0,,2,
3107,53074,Northbound Sperling Ave @ Jordan Dr,,49.266372,-122.964521,BUS ZN,https://translink.ca/schedules-and-maps/stop/53074/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53074,0,,1,
3108,53075,Northbound Sperling Ave @ Halifax St,,49.268264,-122.96451,BUS ZN,https://translink.ca/schedules-and-maps/stop/53075/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53075,0,,1,
3109,53076,Northbound Sperling Ave @ Winch St,,49.270035,-122.964524,BUS ZN,https://translink.ca/schedules-and-maps/stop/53076/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53076,0,,1,
3110,53077,Northbound Sperling Ave @ Kitchener St,,49.271859,-122.964525,BUS ZN,https://translink.ca/schedules-and-maps/stop/53077/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53077,0,,1,
3111,53078,Northbound Sperling Ave @ Aubrey St,,49.2736,-122.96454,BUS ZN,https://translink.ca/schedules-and-maps/stop/53078/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53078,0,,2,
3113,53080,Southbound Sperling Ave @ Curtis St,,49.274801,-122.96472,BUS ZN,https://translink.ca/schedules-and-maps/stop/53080/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53080,0,,1,
3114,53081,Southbound Sperling Ave @ Aubrey St,,49.273077,-122.964698,BUS ZN,https://translink.ca/schedules-and-maps/stop/53081/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53081,0,,2,
3115,53082,Southbound Sperling Ave @ Kitchener St,,49.271235,-122.964689,BUS ZN,https://translink.ca/schedules-and-maps/stop/53082/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53082,0,,1,
3116,53083,Southbound Sperling Ave @ Winch St,,49.269472,-122.964679,BUS ZN,https://translink.ca/schedules-and-maps/stop/53083/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53083,0,,1,
3117,53084,Southbound Sperling Ave @ Halifax St,,49.26752,-122.964676,BUS ZN,https://translink.ca/schedules-and-maps/stop/53084/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53084,0,,1,
3118,53085,Southbound Sperling Ave @ Jordan Dr,,49.265137,-122.964685,BUS ZN,https://translink.ca/schedules-and-maps/stop/53085/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53085,0,,1,
3119,53086,Southbound Sperling Ave @ Hummel St,,49.263654,-122.964697,BUS ZN,https://translink.ca/schedules-and-maps/stop/53086/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53086,0,,2,
3120,53087,Eastbound Deer Lake Ave @ Rowan Ave,,49.241745,-122.972366,BUS ZN,https://translink.ca/schedules-and-maps/stop/53087/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53087,0,,1,
3121,53088,Southbound Deer Lake Ave @ Shadbolt Centre,,49.240017,-122.968103,BUS ZN,https://translink.ca/schedules-and-maps/stop/53088/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53088,0,,1,
3122,53089,Westbound Oakland St @ Walker Ave,,49.229722,-122.964907,BUS ZN,https://translink.ca/schedules-and-maps/stop/53089/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53089,0,,2,
3123,53090,Westbound Oakland St @ Brantford Ave,,49.229358,-122.967542,BUS ZN,https://translink.ca/schedules-and-maps/stop/53090/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53090,0,,2,
3124,53091,Westbound Oakland St @ Gilley Ave,,49.229447,-122.972374,BUS ZN,https://translink.ca/schedules-and-maps/stop/53091/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53091,0,,1,
3125,53092,Westbound Oakland St @ Waltham Ave,,49.229383,-122.976567,BUS ZN,https://translink.ca/schedules-and-maps/stop/53092/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53092,0,,2,
3127,53094,Westbound Oakland St @ Oakdale Rd,,49.229706,-122.986269,BUS ZN,https://translink.ca/schedules-and-maps/stop/53094/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53094,0,,1,
3128,53095,Westbound Dover St @ Royal Oak Ave,,49.229977,-122.989632,BUS ZN,https://translink.ca/schedules-and-maps/stop/53095/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53095,0,,2,
3129,53096,SFU Transit Exchange @ Bay 2,,49.278484,-122.91279,BUS ZN,https://translink.ca/schedules-and-maps/stop/53096/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53096,0,,1,
3130,53097,Eastbound Lougheed Hwy @ Gaglardi Way,,49.252106,-122.911572,BUS ZN,https://translink.ca/schedules-and-maps/stop/53097/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53097,0,,1,
3133,53100,Southbound E Columbia St @ Braid St,,49.231132,-122.89282,BUS ZN,https://translink.ca/schedules-and-maps/stop/53100/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53100,0,,1,
3134,53101,Southbound E Columbia St @ Sherbrooke St,,49.227569,-122.892923,BUS ZN,https://translink.ca/schedules-and-maps/stop/53101/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53101,0,,1,
3135,53102,Westbound E Columbia St @ McBride Blvd,,49.212727,-122.89612,BUS ZN,https://translink.ca/schedules-and-maps/stop/53102/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53102,0,,1,
3140,53107,Northbound E Columbia St @ Braid St,,49.231905,-122.892608,BUS ZN,https://translink.ca/schedules-and-maps/stop/53107/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53107,0,,1,
3143,53110,Northbound E Columbia St @ Alberta St,,49.223416,-122.892813,BUS ZN,https://translink.ca/schedules-and-maps/stop/53110/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53110,0,,1,
3144,53111,Northbound E Columbia St @ Keary St,,49.225777,-122.892836,BUS ZN,https://translink.ca/schedules-and-maps/stop/53111/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53111,0,,1,
3145,61533,Northbound E Columbia St @ Cedar St,,49.230458,-122.892653,BUS ZN,https://translink.ca/schedules-and-maps/stop/61533/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=61533,0,,1,
3146,53113,Northbound E Columbia St @ Holmes St,,49.236127,-122.892459,BUS ZN,https://translink.ca/schedules-and-maps/stop/53113/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53113,0,,1,
3147,53114,Northbound North Rd @ Young Dr,,49.243516,-122.892495,BUS ZN,https://translink.ca/schedules-and-maps/stop/53114/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53114,0,,1,
3150,58191,Northbound North Rd @ Gatineau Place,,49.248513,-122.892661,BUS ZN,https://translink.ca/schedules-and-maps/stop/58191/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=58191,0,,1,
3151,53118,Northbound North Rd @ Cameron St,,49.253122,-122.892752,BUS ZN,https://translink.ca/schedules-and-maps/stop/53118/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53118,0,,1,
3153,53120,Northbound North Rd @ Foster Ave,,49.257159,-122.89284,BUS ZN,https://translink.ca/schedules-and-maps/stop/53120/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53120,0,,1,
3154,53121,Northbound North Rd @ Cottonwood Ave,,49.258543,-122.892871,BUS ZN,https://translink.ca/schedules-and-maps/stop/53121/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53121,0,,1,
3155,59531,Burquitlam Station @ Bay 5,,49.261648,-122.889791,BUS ZN,https://translink.ca/schedules-and-maps/stop/59531/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=59531,0,,1,
3156,53123,Northbound Clarke Rd @ Como Lake Ave,,49.264022,-122.886773,BUS ZN,https://translink.ca/schedules-and-maps/stop/53123/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53123,0,,1,
3158,53125,Northbound Clarke Rd @ Robinson St,,49.268704,-122.880872,BUS ZN,https://translink.ca/schedules-and-maps/stop/53125/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53125,0,,1,
3159,53126,Northbound Clarke Rd @ Glenayre Dr,,49.270229,-122.878905,BUS ZN,https://translink.ca/schedules-and-maps/stop/53126/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53126,0,,1,
3160,53127,Northbound Glenayre Dr @ Clarke Rd,,49.270411,-122.879877,BUS ZN,https://translink.ca/schedules-and-maps/stop/53127/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53127,0,,1,
3161,53128,Northbound Glenayre Dr @ Glenacre Court,,49.273116,-122.880481,BUS ZN,https://translink.ca/schedules-and-maps/stop/53128/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53128,0,,1,
3162,53129,Northbound Glenayre Dr @ Mount Royal Dr,,49.275283,-122.880603,BUS ZN,https://translink.ca/schedules-and-maps/stop/53129/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53129,0,,1,
3163,53130,Northbound Glenayre Dr @ Valour Dr,,49.276613,-122.880679,BUS ZN,https://translink.ca/schedules-and-maps/stop/53130/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53130,0,,1,
3164,53131,Northbound Glenayre Dr @ Angela Dr,,49.279151,-122.880837,BUS ZN,https://translink.ca/schedules-and-maps/stop/53131/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53131,0,,1,
3165,53132,Northbound Princeton Ave @ Harvard Dr,,49.283212,-122.876873,BUS ZN,https://translink.ca/schedules-and-maps/stop/53132/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53132,0,,1,
3166,53133,Northbound Princeton Ave @ McGill Dr,,49.285269,-122.876287,BUS ZN,https://translink.ca/schedules-and-maps/stop/53133/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53133,0,,1,
3167,53134,Eastbound Washington Dr @ 800 Block,,49.287802,-122.873455,BUS ZN,https://translink.ca/schedules-and-maps/stop/53134/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53134,0,,1,
3168,53135,Eastbound Washington Dr @ 800 Block,,49.286765,-122.872152,BUS ZN,https://translink.ca/schedules-and-maps/stop/53135/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53135,0,,2,
3169,53136,Southbound Washington Dr @ Yale Rd,,49.285114,-122.871148,BUS ZN,https://translink.ca/schedules-and-maps/stop/53136/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53136,0,,1,
3170,53137,Southbound College Park Way @ Oxford Dr,,49.283358,-122.871398,BUS ZN,https://translink.ca/schedules-and-maps/stop/53137/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53137,0,,2,
3172,53139,Southbound Cecile Dr @ Evergreen Dr,,49.280889,-122.875083,BUS ZN,https://translink.ca/schedules-and-maps/stop/53139/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53139,0,,1,
3173,53140,Southbound Cecile Dr @ Angela Dr,,49.278404,-122.875583,BUS ZN,https://translink.ca/schedules-and-maps/stop/53140/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53140,0,,1,
3174,53141,Eastbound Cecile Dr @ 1000 Block,,49.275792,-122.874738,BUS ZN,https://translink.ca/schedules-and-maps/stop/53141/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53141,0,,1,
3175,53142,Eastbound Cecile Dr @ Highview Place,,49.274941,-122.872485,BUS ZN,https://translink.ca/schedules-and-maps/stop/53142/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53142,0,,1,
3177,53144,Eastbound St. Johns St @ Douglas St,,49.276593,-122.863686,BUS ZN,https://translink.ca/schedules-and-maps/stop/53144/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53144,0,,1,
3178,53145,Eastbound St. Johns St @ Elgin St,,49.276629,-122.861233,BUS ZN,https://translink.ca/schedules-and-maps/stop/53145/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53145,0,,1,
3181,53148,Eastbound St. Johns St @ Williams St,,49.276544,-122.844333,BUS ZN,https://translink.ca/schedules-and-maps/stop/53148/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53148,0,,1,
3182,53149,Eastbound St. Johns St @ Buller St,,49.276532,-122.839688,BUS ZN,https://translink.ca/schedules-and-maps/stop/53149/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53149,0,,1,
3184,53151,Eastbound St. Johns St @ Clearview Dr,,49.276372,-122.830951,BUS ZN,https://translink.ca/schedules-and-maps/stop/53151/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53151,0,,1,
3187,53153,Eastbound Barnet Hwy @ Falcon Dr,,49.277765,-122.817386,BUS ZN,https://translink.ca/schedules-and-maps/stop/53153/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53153,0,,2,
3188,53154,Eastbound Barnet Hwy @ Lansdowne Dr,,49.277677,-122.806687,BUS ZN,https://translink.ca/schedules-and-maps/stop/53154/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53154,0,,1,
3195,53161,Coquitlam Central Station @ Bay 6,,49.27466,-122.799011,BUS ZN,https://translink.ca/schedules-and-maps/stop/53161/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53161,0,,1,
3196,53162,Northbound Johnson St @ Packard Ave,,49.279703,-122.801564,BUS ZN,https://translink.ca/schedules-and-maps/stop/53162/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53162,0,,1,
3198,53164,Eastbound Guildford Way @ Johnson St,,49.285094,-122.80093,BUS ZN,https://translink.ca/schedules-and-maps/stop/53164/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53164,0,,1,
3199,53165,Eastbound Guildford Way @ Pacific St,,49.285107,-122.797418,BUS ZN,https://translink.ca/schedules-and-maps/stop/53165/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53165,0,,1,
3202,53168,Southbound Pinetree Way @ Glen Dr,,49.282089,-122.793409,BUS ZN,https://translink.ca/schedules-and-maps/stop/53168/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53168,0,,1,
3204,53170,Coquitlam Central Station @ Bay 7,,49.274922,-122.799039,BUS ZN,https://translink.ca/schedules-and-maps/stop/53170/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53170,0,,1,
3205,53171,Westbound Barnet Hwy @ Lansdowne Dr,,49.277979,-122.80971,BUS ZN,https://translink.ca/schedules-and-maps/stop/53171/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53171,0,,1,
3206,53172,Westbound Barnet Hwy @ Falcon Dr,,49.278022,-122.819531,BUS ZN,https://translink.ca/schedules-and-maps/stop/53172/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53172,0,,2,
3207,53173,Westbound Barnet Hwy @ Ioco Rd,,49.277716,-122.825618,BUS ZN,https://translink.ca/schedules-and-maps/stop/53173/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53173,0,,2,
3214,53180,Westbound St. Johns St @ Clearview Dr,,49.276634,-122.831542,BUS ZN,https://translink.ca/schedules-and-maps/stop/53180/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=53180,0,,1,
